time_ps,kappa_avg
26.545,12.63556898
26.55,12.64879911
26.555,12.6327824
26.56,12.61181918
26.565,12.62094808
26.57,12.64271125
26.575,12.64331426
26.58,12.62898958
26.585,12.62280102
26.59,12.63045339
26.595,12.64448924
26.6,12.64732241
26.605,12.63059015
26.61,12.6192692
26.615,12.635222
26.62,12.65156734
26.625,12.63987822
26.63,12.62373606
26.635,12.63154289
26.64,12.64843406
26.645,12.65075094
26.65,12.63884268
26.655,12.62536359
26.66,12.62683382
26.665,12.64558331
26.67,12.65375221
26.675,12.63492587
26.68,12.62148609
26.685,12.63818169
26.69,12.65566211
26.695,12.64736146
26.7,12.63145449
26.705,12.6298443
26.71,12.63889556
26.715,12.64672504
26.72,12.64156902
26.725,12.62566622
26.73,12.62502336
26.735,12.64739971
26.74,12.65716602
26.745,12.63659734
26.75,12.6206458
26.755,12.63157338
26.76,12.6454651
26.765,12.64164443
26.77,12.62840218
26.775,12.62025553
26.78,12.62777998
26.785,12.64531552
26.79,12.64645293
26.795,12.62714009
26.8,12.62208691
26.805,12.64154702
26.81,12.64962823
26.815,12.6329491
26.82,12.62070864
26.825,12.62924103
26.83,12.64388654
26.835,12.64932313
26.84,12.63929715
26.845,12.62435685
26.85,12.62939965
26.855,12.65114221
26.86,12.65305633
26.865,12.63080144
26.87,12.62400658
26.875,12.64227921
26.88,12.6546166
26.885,12.64829721
26.89,12.63920235
26.895,12.63925613
26.9,12.65020565
26.905,12.66089547
26.91,12.65149235
26.915,12.63188682
26.92,12.63619363
26.925,12.65978131
26.93,12.66225371
26.935,12.64242271
26.94,12.63533073
26.945,12.64840646
26.95,12.66065664
26.955,12.65989843
26.96,12.64722362
26.965,12.63653705
26.97,12.64629537
26.975,12.66345638
26.98,12.65643448
26.985,12.63533206
26.99,12.63800492
26.995,12.65812072
27,12.66071282
27.005,12.64521819
27.01,12.63558773
27.015,12.64023924
27.02,12.65274467
27.025,12.65809234
27.03,12.64319691
27.035,12.62691041
27.04,12.63779344
27.045,12.65860641
27.05,12.65256054
27.055,12.63159379
27.06,12.62970712
27.065,12.64306737
27.07,12.64877405
27.075,12.64234237
27.08,12.63207559
27.085,12.630903
27.09,12.64673859
27.095,12.65851528
27.1,12.643561
27.105,12.62556767
27.11,12.63666643
27.115,12.65607627
27.12,12.65076884
27.125,12.63250706
27.13,12.62737239
27.135,12.63703453
27.14,12.64989073
27.145,12.65192374
27.15,12.6371086
27.155,12.62802568
27.16,12.64369548
27.165,12.65772552
27.17,12.64315305
27.175,12.62533624
27.18,12.63334469
27.185,12.64970697
27.19,12.65047206
27.195,12.63997936
27.2,12.63199317
27.205,12.63666943
27.21,12.65300119
27.215,12.65687395
27.22,12.63617682
27.225,12.62306663
27.23,12.63991441
27.235,12.65649804
27.24,12.64717051
27.245,12.63325255
27.25,12.63621456
27.255,12.64775982
27.26,12.65418771
27.265,12.64767825
27.27,12.63253064
27.275,12.63176002
27.28,12.65162445
27.285,12.65904436
27.29,12.63968035
27.295,12.62920967
27.3,12.64660177
27.305,12.6628247
27.31,12.6576024
27.315,12.64397287
27.32,12.63713458
27.325,12.64361975
27.33,12.65734353
27.335,12.65614759
27.34,12.63803911
27.345,12.63597611
27.35,12.65786326
27.355,12.66683631
27.36,12.65043267
27.365,12.63980033
27.37,12.64900046
27.375,12.65997761
27.38,12.66003446
27.385,12.64920391
27.39,12.63821133
27.395,12.64630318
27.4,12.66794264
27.405,12.66834893
27.41,12.64603725
27.415,12.64068749
27.42,12.65916523
27.425,12.66776689
27.43,12.65624646
27.435,12.64564049
27.44,12.64707346
27.445,12.65813499
27.45,12.66781793
27.455,12.65986259
27.46,12.64305153
27.465,12.64814123
27.47,12.6692507
27.475,12.66797587
27.48,12.64612062
27.485,12.64023508
27.49,12.65526759
27.495,12.66630619
27.5,12.663685
27.505,12.65266683
27.51,12.64562475
27.515,12.65611572
27.52,12.67132499
27.525,12.66259146
27.53,12.64126542
27.535,12.64436786
27.54,12.66395522
27.545,12.66526791
27.55,12.65051613
27.555,12.64574725
27.56,12.65468948
27.565,12.66675546
27.57,12.66964584
27.575,12.655227
27.58,12.64153345
27.585,12.65384365
27.59,12.67428337
27.595,12.667122
27.6,12.64695403
27.605,12.64881389
27.61,12.6655908
27.615,12.67068949
27.62,12.66269629
27.625,12.65284273
27.63,12.6515997
27.635,12.66429371
27.64,12.67334926
27.645,12.65938257
27.65,12.64437886
27.655,12.65789689
27.66,12.67743251
27.665,12.67049086
27.67,12.65170418
27.675,12.64917217
27.68,12.65962408
27.685,12.66853741
27.69,12.66627851
27.695,12.65173787
27.7,12.64533397
27.705,12.66235626
27.71,12.67719145
27.715,12.66385828
27.72,12.64818436
27.725,12.65740826
27.73,12.67209075
27.735,12.66810188
27.74,12.65490919
27.745,12.64873428
27.75,12.65529967
27.755,12.67065964
27.76,12.67400909
27.765,12.65622015
27.77,12.64654495
27.775,12.66493939
27.78,12.67954803
27.785,12.66652729
27.79,12.65068095
27.795,12.65475209
27.8,12.66655365
27.805,12.67094191
27.81,12.66488721
27.815,12.6532046
27.82,12.65383924
27.825,12.67059807
27.83,12.6743874
27.835,12.65316444
27.84,12.64258026
27.845,12.6598703
27.85,12.67405276
27.855,12.66561545
27.86,12.65245259
27.865,12.65049753
27.87,12.6592035
27.875,12.67018501
27.88,12.66539042
27.885,12.64559419
27.89,12.64163341
27.895,12.66124155
27.9,12.66860649
27.905,12.65203284
27.91,12.64377991
27.915,12.65650506
27.92,12.66816
27.925,12.66583673
27.93,12.65469652
27.935,12.64521733
27.94,12.65194662
27.945,12.66869986
27.95,12.66608911
27.955,12.64430025
27.96,12.64107015
27.965,12.6614322
27.97,12.6697093
27.975,12.65676835
27.98,12.64665199
27.985,12.65018668
27.99,12.66000755
27.995,12.66611302
28,12.6575816
28.005,12.64377296
28.01,12.65098124
28.015,12.67218226
28.02,12.67073161
28.025,12.64969423
28.03,12.64645158
28.035,12.66314354
28.04,12.67216903
28.045,12.66580963
28.05,12.65525476
28.055,12.65182737
28.06,12.66421026
28.065,12.67961141
28.07,12.67222436
28.075,12.65319195
28.08,12.65700305
28.085,12.67542084
28.09,12.67357973
28.095,12.65634162
28.1,12.65203639
28.105,12.66244678
28.11,12.67285377
28.115,12.67410093
28.12,12.66256261
28.125,12.65289769
28.13,12.6654365
28.135,12.68239766
28.14,12.67200528
28.145,12.65018744
28.15,12.65260054
28.155,12.66969394
28.16,12.6726264
28.165,12.66248767
28.17,12.65442622
28.175,12.65586909
28.18,12.66736049
28.185,12.6737774
28.19,12.65932184
28.195,12.64513816
28.2,12.65808231
28.205,12.6762161
28.21,12.6679454
28.215,12.65048441
28.22,12.65190847
28.225,12.66478361
28.23,12.67150714
28.235,12.66644977
28.24,12.65260859
28.245,12.64706618
28.25,12.66284963
28.255,12.67574183
28.26,12.66235507
28.265,12.64820909
28.27,12.66016343
28.275,12.67600266
28.28,12.67040961
28.285,12.65632912
28.29,12.65153164
28.295,12.65748866
28.3,12.66796533
28.305,12.66788695
28.31,12.65124947
28.315,12.6448236
28.32,12.66531367
28.325,12.6809994
28.33,12.66788494
28.335,12.65281585
28.34,12.65892455
28.345,12.6700795
28.35,12.67054498
28.355,12.66185865
28.36,12.65149945
28.365,12.65327148
28.37,12.66998423
28.375,12.67494778
28.38,12.65695673
28.385,12.64928285
28.39,12.66762618
28.395,12.67974228
28.4,12.66774337
28.405,12.65469331
28.41,12.65648958
28.415,12.66743215
28.42,12.67738329
28.425,12.67373225
28.43,12.65763816
28.435,12.65625748
28.44,12.67572786
28.445,12.68106736
28.45,12.66190713
28.455,12.65232446
28.46,12.66521277
28.465,12.67533558
28.47,12.6710304
28.475,12.66207454
28.48,12.65782179
28.485,12.66648413
28.49,12.68186997
28.495,12.67798071
28.5,12.65608358
28.505,12.65325369
28.51,12.67371049
28.515,12.68048081
28.52,12.66580821
28.525,12.65806746
28.53,12.66542145
28.535,12.67506781
28.54,12.67837945
28.545,12.66947191
28.55,12.65577165
28.555,12.6603685
28.56,12.678073
28.565,12.67480922
28.57,12.6541717
28.575,12.65363484
28.58,12.67313577
28.585,12.68031003
28.59,12.67003434
28.595,12.65884135
28.6,12.65606871
28.605,12.66479858
28.61,12.67457551
28.615,12.66479321
28.62,12.64613391
28.625,12.65180509
28.63,12.67242865
28.635,12.67098871
28.64,12.65287661
28.645,12.64938785
28.65,12.65966455
28.655,12.66588854
28.66,12.66313435
28.665,12.65274708
28.67,12.64629099
28.675,12.66003036
28.68,12.67750759
28.685,12.66789454
28.69,12.64741335
28.695,12.65182196
28.7,12.66932544
28.705,12.66871484
28.71,12.65575661
28.715,12.64991427
28.72,12.65423392
28.725,12.66549713
28.73,12.67197352
28.735,12.66014361
28.74,12.64789739
28.745,12.66092459
28.75,12.67764213
28.755,12.66652388
28.76,12.64734917
28.765,12.65067397
28.77,12.66493245
28.775,12.66911129
28.78,12.6630775
28.785,12.65275908
28.79,12.64999648
28.795,12.66451701
28.8,12.67515767
28.805,12.65968205
28.81,12.64348868
28.815,12.65477722
28.82,12.6701695
28.825,12.66338667
28.83,12.65108297
28.835,12.6517403
28.84,12.65985205
28.845,12.66751602
28.85,12.66564394
28.855,12.64992016
28.86,12.64319337
28.865,12.66167362
28.87,12.6750368
28.875,12.66000594
28.88,12.64613296
28.885,12.65686435
28.89,12.67073254
28.895,12.66925908
28.9,12.6599566
28.905,12.65160822
28.91,12.65291057
28.915,12.66633451
28.92,12.66963163
28.925,12.65193287
28.93,12.64454924
28.935,12.66373668
28.94,12.67552884
28.945,12.66197816
28.95,12.64989086
28.955,12.65474293
28.96,12.66449098
28.965,12.67005463
28.97,12.66543834
28.975,12.65188661
28.98,12.65237578
28.985,12.6728877
28.99,12.67956934
28.995,12.66087498
29,12.65258417
29.005,12.66715654
29.01,12.67568011
29.015,12.66750669
29.02,12.65861743
29.025,12.65712264
29.03,12.66503301
29.035,12.67769343
29.04,12.67431452
29.045,12.65530228
29.05,12.65436983
29.055,12.67545448
29.06,12.68013214
29.065,12.6618632
29.07,12.65319095
29.075,12.66262371
29.08,12.67230103
29.085,12.67431165
29.09,12.66773555
29.095,12.65771982
29.1,12.66299963
29.105,12.67924393
29.11,12.67489031
29.115,12.65309422
29.12,12.65196107
29.125,12.6708008
29.13,12.67564906
29.135,12.66433409
29.14,12.65784605
29.145,12.66116228
29.15,12.67113842
29.155,12.67989384
29.16,12.67063201
29.165,12.6528866
29.17,12.65798664
29.175,12.67780485
29.18,12.67503976
29.185,12.65645202
29.19,12.65577144
29.195,12.66927162
29.2,12.67464811
29.205,12.67035063
29.21,12.66203765
29.215,12.65694832
29.22,12.66791812
29.225,12.68208695
29.23,12.67213014
29.235,12.65304305
29.24,12.66056724
29.245,12.68109317
29.25,12.68020025
29.255,12.66604955
29.26,12.66173146
29.265,12.66679267
29.27,12.67438674
29.275,12.67784552
29.28,12.66731132
29.285,12.65733579
29.29,12.67116844
29.295,12.68914003
29.3,12.67942975
29.305,12.66183772
29.31,12.66770762
29.315,12.68215034
29.32,12.68205749
29.325,12.67269316
29.33,12.6645415
29.335,12.66436825
29.34,12.67850597
29.345,12.68882278
29.35,12.6747678
29.355,12.66005051
29.36,12.67271738
29.365,12.68843877
29.37,12.67931721
29.375,12.66502179
29.38,12.66663212
29.385,12.67536435
29.39,12.68108826
29.395,12.67962951
29.4,12.66771019
29.405,12.66301758
29.41,12.67996769
29.415,12.69070349
29.42,12.67302114
29.425,12.65762222
29.43,12.66908329
29.435,12.68247037
29.44,12.67848771
29.445,12.66977346
29.45,12.66599208
29.455,12.66918852
29.46,12.68067585
29.465,12.68296381
29.47,12.66571359
29.475,12.65813188
29.48,12.67691322
29.485,12.68847695
29.49,12.67413135
29.495,12.66359624
29.5,12.67257877
29.505,12.68317374
29.51,12.68490808
29.515,12.67834781
29.52,12.66578633
29.525,12.66513297
29.53,12.68263026
29.535,12.68793548
29.54,12.66954215
29.545,12.66253003
29.55,12.68004268
29.555,12.68992423
29.56,12.68065009
29.565,12.67239871
29.57,12.67297708
29.575,12.67909818
29.58,12.68753863
29.585,12.68344588
29.59,12.66647911
29.595,12.66715635
29.6,12.68937469
29.605,12.69505218
29.61,12.67720967
29.615,12.67081978
29.62,12.68301817
29.625,12.69098674
29.63,12.68864447
29.635,12.68117916
29.64,12.67287928
29.645,12.67749749
29.65,12.69261696
29.655,12.68916937
29.66,12.66861977
29.665,12.66817955
29.67,12.68737026
29.675,12.69002939
29.68,12.67528789
29.685,12.66913104
29.69,12.67492366
29.695,12.6840598
29.7,12.69066536
29.705,12.6832948
29.71,12.66853398
29.715,12.67399519
29.72,12.69277867
29.725,12.68845623
29.73,12.66771622
29.735,12.66652756
29.74,12.68087424
29.745,12.68474857
29.75,12.67862337
29.755,12.67247402
29.76,12.67028094
29.765,12.67975458
29.77,12.69098318
29.775,12.68019713
29.78,12.66116588
29.785,12.66854549
29.79,12.68882469
29.795,12.68648559
29.8,12.67128894
29.805,12.67007307
29.81,12.67895992
29.815,12.68613994
29.82,12.68764217
29.825,12.67752518
29.83,12.6674039
29.835,12.67834446
29.84,12.6936837
29.845,12.68330027
29.85,12.6666224
29.855,12.67511068
29.86,12.69174577
29.865,12.69057606
29.87,12.68074025
29.875,12.67569363
29.88,12.67752395
29.885,12.68920433
29.89,12.69736843
29.895,12.68472882
29.9,12.67225519
29.905,12.68687029
29.91,12.70373757
29.915,12.69376369
29.92,12.6783005
29.925,12.68112461
29.93,12.68972463
29.935,12.69146283
29.94,12.6875634
29.945,12.6776067
29.95,12.6747423
29.955,12.69109123
29.96,12.70229942
29.965,12.68623555
29.97,12.67223097
29.975,12.68504584
29.98,12.69819465
29.985,12.69081549
29.99,12.67962171
29.995,12.67756777
30,12.68221063
30.005,12.69252471
30.01,12.69517289
30.015,12.6809475
30.02,12.67450393
30.025,12.6920453
30.03,12.70190508
30.035,12.68592557
30.04,12.67503934
30.045,12.68561922
30.05,12.6963375
30.055,12.69558035
30.06,12.68925534
30.065,12.68080905
30.07,12.68267349
30.075,12.69869047
30.08,12.70203425
30.085,12.68210031
30.09,12.67391614
30.095,12.69094366
30.1,12.6997224
30.105,12.68825612
30.11,12.67993286
30.115,12.68326832
30.12,12.68968548
30.125,12.69574399
30.13,12.69121767
30.135,12.67565326
30.14,12.67506701
30.145,12.69385754
30.15,12.69653974
30.155,12.67693305
30.16,12.6710265
30.165,12.68522855
30.17,12.69257274
30.175,12.68654757
30.18,12.67805489
30.185,12.6713417
30.19,12.6754304
30.195,12.68790675
30.2,12.68409861
30.205,12.66504057
30.21,12.66559856
30.215,12.68537325
30.22,12.68761701
30.225,12.67185464
30.23,12.66643704
30.235,12.67377765
30.24,12.68037817
30.245,12.68268401
30.25,12.67514015
30.255,12.66366659
30.26,12.67129909
30.265,12.69128452
30.27,12.68880552
30.275,12.6695059
30.28,12.66981179
30.285,12.68491863
30.29,12.68626135
30.295,12.67613548
30.3,12.66948941
30.305,12.66852653
30.31,12.67682737
30.315,12.68721864
30.32,12.67955053
30.325,12.66444296
30.33,12.67301911
30.335,12.69215393
30.34,12.6870953
30.345,12.66947426
30.35,12.66869859
30.355,12.67918664
30.36,12.68470752
30.365,12.68420147
30.37,12.67590731
30.375,12.66818742
30.38,12.67825034
30.385,12.69166391
30.39,12.68027151
30.395,12.66210495
30.4,12.66940013
30.405,12.68516717
30.41,12.68228385
30.415,12.67177427
30.42,12.66992911
30.425,12.67449186
30.43,12.68375655
30.435,12.68837786
30.44,12.67520041
30.445,12.66256819
30.45,12.6752524
30.455,12.69090418
30.46,12.68079938
30.465,12.66632792
30.47,12.67232329
30.475,12.68358998
30.48,12.6842363
30.485,12.67888844
30.49,12.6705019
30.495,12.66787137
30.5,12.68073838
30.505,12.68904845
30.51,12.67351112
30.515,12.66129589
30.52,12.67586651
30.525,12.69001611
30.53,12.68166393
30.535,12.67011435
30.54,12.67056297
30.545,12.67647903
30.55,12.68377117
30.555,12.68407605
30.56,12.67092164
30.565,12.66541088
30.57,12.68233212
30.575,12.69226227
30.58,12.67644377
30.585,12.66510343
30.59,12.67587577
30.595,12.68523183
30.6,12.68052204
30.605,12.67262285
30.61,12.66728285
30.615,12.67112383
30.62,12.68603879
30.625,12.68997986
30.63,12.67318377
30.635,12.66690713
30.64,12.68415532
30.645,12.69187644
30.65,12.67764087
30.655,12.66791321
30.66,12.67288476
30.665,12.67997774
30.67,12.68413159
30.675,12.68082115
30.68,12.67000762
30.685,12.67197072
30.69,12.69015324
30.695,12.69241309
30.7,12.67281119
30.705,12.66691677
30.71,12.68226763
30.715,12.68980042
30.72,12.6827452
30.725,12.67606541
30.73,12.67455248
30.735,12.68079515
30.74,12.6918096
30.745,12.68809494
30.75,12.67035728
30.755,12.67042108
30.76,12.68902252
30.765,12.69121438
30.77,12.67573049
30.775,12.67260759
30.78,12.68351707
30.785,12.69050592
30.79,12.6902542
30.795,12.68284791
30.8,12.67336288
30.805,12.67966601
30.81,12.69646255
30.815,12.69302469
30.82,12.67480497
30.825,12.67674984
30.83,12.69441823
30.835,12.69693521
30.84,12.68642719
30.845,12.68119654
30.85,12.68218406
30.855,12.68793802
30.86,12.693818
30.865,12.68550569
30.87,12.67187566
30.875,12.68062723
30.88,12.69992659
30.885,12.69595984
30.89,12.67905695
30.895,12.6798352
30.9,12.69152527
30.905,12.69446842
30.91,12.68973509
30.915,12.6817055
30.92,12.67654861
30.925,12.68633448
30.93,12.69906175
30.935,12.68951558
30.94,12.67361267
30.945,12.68154365
30.95,12.69716041
30.955,12.69199552
30.96,12.67879441
30.965,12.67744415
30.97,12.68394453
30.975,12.69230162
30.98,12.69592707
30.985,12.68565936
30.99,12.67615149
30.995,12.68922391
31,12.70379103
31.005,12.69242754
31.01,12.67645004
31.015,12.68255674
31.02,12.69450675
31.025,12.69401573
31.03,12.68850625
31.035,12.68356252
31.04,12.68355641
31.045,12.6942536
31.05,12.70005656
31.055,12.68444243
31.06,12.67206162
31.065,12.68578916
31.07,12.69985695
31.075,12.69124327
31.08,12.68055632
31.085,12.6849395
31.09,12.6935305
31.095,12.69849958
31.1,12.69626075
31.105,12.68386876
31.11,12.67802793
31.115,12.69204206
31.12,12.69987973
31.125,12.68408887
31.13,12.67352978
31.135,12.68619626
31.14,12.69680762
31.145,12.69094454
31.15,12.68301474
31.155,12.68015159
31.16,12.68376786
31.165,12.69409275
31.17,12.69481892
31.175,12.67815199
31.18,12.67249227
31.185,12.69014211
31.19,12.69896902
31.195,12.68508828
31.2,12.67619769
31.205,12.68344703
31.21,12.69018593
31.215,12.69049217
31.22,12.68528633
31.225,12.6763833
31.23,12.67892245
31.235,12.69596694
31.24,12.69886268
31.245,12.68138413
31.25,12.67703513
31.255,12.69348149
31.26,12.70052875
31.265,12.69077477
31.27,12.68359764
31.275,12.68467369
31.28,12.69169656
31.285,12.7011899
31.29,12.69888956
31.295,12.68487707
31.3,12.68632088
31.305,12.70427271
31.31,12.70515473
31.315,12.68750758
31.32,12.68310201
31.325,12.69466908
31.33,12.70080599
31.335,12.69817182
31.34,12.69217973
31.345,12.68694853
31.35,12.69408238
31.355,12.70848809
31.36,12.70368373
31.365,12.6848133
31.37,12.68563881
31.375,12.7027271
31.38,12.70453158
31.385,12.6928021
31.39,12.68891705
31.395,12.69339434
31.4,12.69967309
31.405,12.70332871
31.41,12.69502013
31.415,12.68293467
31.42,12.69045968
31.425,12.7070279
31.43,12.70173457
31.435,12.68495543
31.44,12.68740571
31.445,12.70153908
31.45,12.70468373
31.455,12.69874611
31.46,12.69205663
31.465,12.68911685
31.47,12.69754524
31.475,12.70741843
31.48,12.6980465
31.485,12.68381593
31.49,12.69292391
31.495,12.7097106
31.5,12.70510792
31.505,12.69157373
31.51,12.6911487
31.515,12.69837841
31.52,12.70344231
31.525,12.7034565
31.53,12.69407998
31.535,12.68731789
31.54,12.70032822
31.545,12.7144284
31.55,12.70445612
31.555,12.68996852
31.56,12.69704623
31.565,12.70904675
31.57,12.70607004
31.575,12.69706702
31.58,12.69238577
31.585,12.69384592
31.59,12.70349203
31.595,12.70853798
31.6,12.69590392
31.605,12.6867964
31.61,12.70073796
31.615,12.71342155
31.62,12.70259528
31.625,12.690097
31.63,12.69448201
31.635,12.70393661
31.64,12.70783014
31.645,12.70534993
31.65,12.69663585
31.655,12.69461576
31.66,12.70855597
31.665,12.71505487
31.67,12.69944746
31.675,12.68894285
31.68,12.70095734
31.685,12.71085361
31.69,12.70415384
31.695,12.69604698
31.7,12.69584179
31.705,12.70163413
31.71,12.71057141
31.715,12.70986147
31.72,12.69482778
31.725,12.69053499
31.73,12.70668597
31.735,12.71366834
31.74,12.69905602
31.745,12.69105696
31.75,12.7004886
31.755,12.70874613
31.76,12.70776685
31.765,12.70162203
31.77,12.69390915
31.775,12.69583395
31.78,12.70900318
31.785,12.70916477
31.79,12.69242083
31.795,12.68925241
31.8,12.70660731
31.805,12.71396121
31.81,12.70354319
31.815,12.69610581
31.82,12.6983096
31.825,12.70400838
31.83,12.70859757
31.835,12.70318544
31.84,12.68991799
31.845,12.69230727
31.85,12.70919638
31.855,12.71019377
31.86,12.69402651
31.865,12.69089015
31.87,12.70271151
31.875,12.70729974
31.88,12.70141936
31.885,12.69347029
31.89,12.68897297
31.895,12.69530596
31.9,12.70714427
31.905,12.70235198
31.91,12.68683852
31.915,12.6899765
31.92,12.70724271
31.925,12.70791642
31.93,12.69418896
31.935,12.68991652
31.94,12.69581242
31.945,12.70191721
31.95,12.70358917
31.955,12.69617808
31.96,12.68708596
31.965,12.69507821
31.97,12.70977826
31.975,12.70373627
31.98,12.68706013
31.985,12.68929374
31.99,12.70326806
31.995,12.70555005
32,12.69877099
32.005,12.69407917
32.01,12.69518126
32.015,12.70433763
32.02,12.71206587
32.025,12.70198109
32.03,12.68842907
32.035,12.69633255
32.04,12.710756
32.045,12.70494003
32.05,12.69159363
32.055,12.69346063
32.06,12.70338331
32.065,12.70860984
32.07,12.70660246
32.075,12.69755155
32.08,12.69192608
32.085,12.70249487
32.09,12.71268026
32.095,12.70166238
32.1,12.68883181
32.105,12.69810467
32.11,12.71264586
32.115,12.71088449
32.12,12.70230255
32.125,12.69934705
32.13,12.70286562
32.135,12.71083757
32.14,12.71289065
32.145,12.70070295
32.15,12.69330878
32.155,12.70684144
32.16,12.71811468
32.165,12.70751708
32.17,12.69555498
32.175,12.70066545
32.18,12.70969277
32.185,12.71061766
32.19,12.70544438
32.195,12.69804612
32.2,12.69874135
32.205,12.71244565
32.21,12.71840045
32.215,12.70406665
32.22,12.69495556
32.225,12.70685403
32.23,12.71570329
32.235,12.70650189
32.24,12.6964835
32.245,12.69728443
32.25,12.70419497
32.255,12.71189661
32.26,12.71105274
32.265,12.69964694
32.27,12.69807386
32.275,12.71362155
32.28,12.71946061
32.285,12.7050246
32.29,12.69682151
32.295,12.70603872
32.3,12.71393864
32.305,12.71115826
32.31,12.70425403
32.315,12.69910464
32.32,12.70336994
32.325,12.71505805
32.33,12.71367362
32.335,12.69756342
32.34,12.69453333
32.345,12.70950315
32.35,12.71439673
32.355,12.70309944
32.36,12.69681301
32.365,12.70232292
32.37,12.71029907
32.375,12.71435539
32.38,12.70850118
32.385,12.69710574
32.39,12.69952046
32.395,12.71382797
32.4,12.71311462
32.405,12.69712301
32.41,12.69457513
32.415,12.70715134
32.42,12.71232375
32.425,12.70577412
32.43,12.69859734
32.435,12.69652187
32.44,12.70308684
32.445,12.71194524
32.45,12.70627399
32.455,12.69326446
32.46,12.69823569
32.465,12.71548639
32.47,12.71625055
32.475,12.70381413
32.48,12.70100055
32.485,12.70825145
32.49,12.71321427
32.495,12.71166969
32.5,12.70287411
32.505,12.69526862
32.51,12.70385832
32.515,12.7173554
32.52,12.71184536
32.525,12.69713576
32.53,12.70049873
32.535,12.71396919
32.54,12.71449773
32.545,12.70518619
32.55,12.70003652
32.555,12.70282339
32.56,12.71193422
32.565,12.71810271
32.57,12.70916796
32.575,12.69859532
32.58,12.70658572
32.585,12.71893009
32.59,12.71175605
32.595,12.69800231
32.6,12.69958529
32.605,12.70973981
32.61,12.71431918
32.615,12.71148697
32.62,12.70449025
32.625,12.70269116
32.63,12.7144679
32.635,12.72305504
32.64,12.71187428
32.645,12.70005622
32.65,12.70911707
32.655,12.72196989
32.66,12.71869032
32.665,12.70992529
32.67,12.70923797
32.675,12.71551196
32.68,12.72342
32.685,12.72433751
32.69,12.71287496
32.695,12.70657996
32.7,12.71841668
32.705,12.72733967
32.71,12.71596874
32.715,12.7046959
32.72,12.71110945
32.725,12.72113434
32.73,12.72176133
32.735,12.71613529
32.74,12.71076253
32.745,12.71313463
32.75,12.72496155
32.755,12.7280995
32.76,12.71469576
32.765,12.70825947
32.77,12.72102607
32.775,12.72976596
32.78,12.72079073
32.785,12.71155205
32.79,12.71319692
32.795,12.7199118
32.8,12.72443327
32.805,12.72039166
32.81,12.70921887
32.815,12.7091611
32.82,12.72417064
32.825,12.72896421
32.83,12.71540855
32.835,12.70883186
32.84,12.71935481
32.845,12.72706767
32.85,12.72263216
32.855,12.71471183
32.86,12.71102567
32.865,12.71617201
32.87,12.72613575
32.875,12.72418269
32.88,12.71043247
32.885,12.70949239
32.89,12.72406922
32.895,12.7279944
32.9,12.71586654
32.905,12.70931057
32.91,12.71507081
32.915,12.72249179
32.92,12.72462622
32.925,12.71882295
32.93,12.71115529
32.935,12.71675554
32.94,12.73076532
32.945,12.72862755
32.95,12.71297896
32.955,12.71086225
32.96,12.72305417
32.965,12.72693677
32.97,12.71941595
32.975,12.71312597
32.98,12.71382211
32.985,12.72147281
32.99,12.72801742
32.995,12.72079706
33,12.70803957
33.005,12.71242681
33.01,12.72705989
33.015,12.72643293
33.02,12.71447265
33.025,12.71362832
33.03,12.72361224
33.035,12.72989396
33.04,12.72783896
33.045,12.71945754
33.05,12.71411381
33.055,12.72194248
33.06,12.73179708
33.065,12.72404598
33.07,12.71044356
33.075,12.71498267
33.08,12.72833372
33.085,12.72843471
33.09,12.71879392
33.095,12.71435068
33.1,12.71762592
33.105,12.72499062
33.11,12.7274107
33.115,12.71754791
33.12,12.70927669
33.125,12.71916192
33.13,12.73164704
33.135,12.7248434
33.14,12.71208357
33.145,12.71386831
33.15,12.72290144
33.155,12.72433671
33.16,12.71816347
33.165,12.71021485
33.17,12.70939433
33.175,12.72012224
33.18,12.72692614
33.185,12.71693493
33.19,12.70798122
33.195,12.71779937
33.2,12.72936446
33.205,12.72478457
33.21,12.71505356
33.215,12.714686
33.22,12.72161624
33.225,12.72848353
33.23,12.72732249
33.235,12.71702189
33.24,12.71413952
33.245,12.72720764
33.25,12.7350758
33.255,12.72350084
33.26,12.7133032
33.265,12.71995307
33.27,12.72937334
33.275,12.72849872
33.28,12.72198395
33.285,12.71741796
33.29,12.7212227
33.295,12.73225347
33.3,12.73378756
33.305,12.72097828
33.31,12.71588551
33.315,12.72857147
33.32,12.73634385
33.325,12.7279259
33.33,12.72034074
33.335,12.72462506
33.34,12.73311085
33.345,12.73691797
33.35,12.73147075
33.355,12.72041327
33.36,12.72032838
33.365,12.73223096
33.37,12.73366038
33.375,12.71967496
33.38,12.71512473
33.385,12.72729074
33.39,12.73578271
33.395,12.73179455
33.4,12.724883
33.405,12.72288832
33.41,12.72792489
33.415,12.73488627
33.42,12.72932786
33.425,12.7148052
33.43,12.71434502
33.435,12.72847555
33.44,12.73169907
33.445,12.72023392
33.45,12.71533006
33.455,12.72234911
33.46,12.72943716
33.465,12.72949798
33.47,12.72261289
33.475,12.71592636
33.48,12.72202417
33.485,12.73425639
33.49,12.73153449
33.495,12.71809081
33.5,12.71842674
33.505,12.73104648
33.51,12.73385119
33.515,12.72506462
33.52,12.71847423
33.525,12.7203876
33.53,12.72854724
33.535,12.73450611
33.54,12.72767191
33.545,12.71741959
