time_ps,kappa_avg
55.26,4.234035579
55.265,4.233244498
55.27,4.230767603
55.275,4.230467196
55.28,4.233781073
55.285,4.233481942
55.29,4.229112156
55.295,4.229171447
55.3,4.232813639
55.305,4.232100408
55.31,4.229323029
55.315,4.229713874
55.32,4.230534141
55.325,4.230512711
55.33,4.231873725
55.335,4.231444714
55.34,4.228172726
55.345,4.22877356
55.35,4.232454338
55.355,4.23083198
55.36,4.226357077
55.365,4.22719355
55.37,4.229895349
55.375,4.229138708
55.38,4.228520625
55.385,4.229130293
55.39,4.228280086
55.395,4.228761576
55.4,4.231271278
55.405,4.229599741
55.41,4.225632231
55.415,4.227542903
55.42,4.231340468
55.425,4.229213577
55.43,4.226171188
55.435,4.22780481
55.44,4.229431382
55.445,4.229088637
55.45,4.229570178
55.455,4.228384194
55.46,4.225563131
55.465,4.227309721
55.47,4.231050946
55.475,4.228858803
55.48,4.225549246
55.485,4.228408256
55.49,4.231280504
55.495,4.229252612
55.5,4.227986214
55.505,4.228885577
55.51,4.228464532
55.515,4.229200779
55.52,4.231155296
55.525,4.228932729
55.53,4.226017724
55.535,4.229441791
55.54,4.233122163
55.545,4.230152877
55.55,4.227640907
55.555,4.230354106
55.56,4.232105807
55.565,4.231539404
55.57,4.232523986
55.575,4.232684453
55.58,4.23152137
55.585,4.234016031
55.59,4.236617597
55.595,4.233225187
55.6,4.230584865
55.605,4.23429296
55.61,4.236229715
55.615,4.232950948
55.62,4.231970655
55.625,4.234023081
55.63,4.234603852
55.635,4.23569542
55.64,4.237333238
55.645,4.235031754
55.65,4.232880896
55.655,4.236274734
55.66,4.237988788
55.665,4.233633685
55.67,4.232118773
55.675,4.236139191
55.68,4.23751631
55.685,4.235920037
55.69,4.236316036
55.695,4.236514266
55.7,4.235948829
55.705,4.238052944
55.71,4.238656147
55.715,4.233968223
55.72,4.232211333
55.725,4.236981612
55.73,4.238753482
55.735,4.235440076
55.74,4.235180197
55.745,4.237739025
55.75,4.237975374
55.755,4.238247981
55.76,4.239211119
55.765,4.237248048
55.77,4.236090965
55.775,4.239242004
55.78,4.239266503
55.785,4.234290883
55.79,4.233989425
55.795,4.238259962
55.8,4.238086434
55.805,4.235177836
55.81,4.235390708
55.815,4.235978794
55.82,4.235874474
55.825,4.237902131
55.83,4.237770679
55.835,4.233134768
55.84,4.232112291
55.845,4.235870352
55.85,4.235083215
55.855,4.230804325
55.86,4.231874213
55.865,4.23534838
55.87,4.235194345
55.875,4.234894504
55.88,4.235569084
55.885,4.234146239
55.89,4.234322568
55.895,4.237619594
55.9,4.236289027
55.905,4.231040295
55.91,4.23180768
55.915,4.236366576
55.92,4.235603483
55.925,4.233128554
55.93,4.234601765
55.935,4.23568128
55.94,4.235170428
55.945,4.236552101
55.95,4.236573778
55.955,4.233920739
55.96,4.235718313
55.965,4.240313117
55.97,4.238587534
55.975,4.234283676
55.98,4.235983349
55.985,4.238802761
55.99,4.236887211
55.995,4.235134162
56,4.235307544
56.005,4.234213708
56.01,4.234784432
56.015,4.237680242
56.02,4.236053817
56.025,4.231974982
56.03,4.233941545
56.035,4.237435009
56.04,4.2347621
56.045,4.231906396
56.05,4.234060139
56.055,4.235282104
56.06,4.233930392
56.065,4.233955712
56.07,4.232960539
56.075,4.230614853
56.08,4.232581688
56.085,4.235571963
56.09,4.232029562
56.095,4.228019239
56.1,4.230955892
56.105,4.233512378
56.11,4.230939794
56.115,4.229580727
56.12,4.230466598
56.125,4.229511853
56.13,4.229376273
56.135,4.230836983
56.14,4.228478477
56.145,4.225531936
56.15,4.228463893
56.155,4.230814071
56.16,4.226816434
56.165,4.224532718
56.17,4.227776437
56.175,4.229340908
56.18,4.228282845
56.185,4.228795446
56.19,4.228532741
56.195,4.227139534
56.2,4.229244932
56.205,4.231103841
56.21,4.227271653
56.215,4.224689271
56.22,4.228186371
56.225,4.229446131
56.23,4.225875808
56.235,4.225316962
56.24,4.227681594
56.245,4.227956071
56.25,4.228270049
56.255,4.229019051
56.26,4.226662181
56.265,4.225270511
56.27,4.228999633
56.275,4.230413559
56.28,4.226070962
56.285,4.224795881
56.29,4.228404681
56.295,4.229163134
56.3,4.227286928
56.305,4.227432999
56.31,4.227343585
56.315,4.226344269
56.32,4.22754534
56.325,4.227446062
56.33,4.223450171
56.335,4.222931609
56.34,4.227543987
56.345,4.228222365
56.35,4.224704151
56.355,4.225038226
56.36,4.227857709
56.365,4.22780739
56.37,4.22734256
56.375,4.22727975
56.38,4.224891292
56.385,4.224390344
56.39,4.227803147
56.395,4.22768262
56.4,4.223476888
56.405,4.224005287
56.41,4.227950059
56.415,4.227247674
56.42,4.224758042
56.425,4.225671593
56.43,4.226621011
56.435,4.22641441
56.44,4.227624575
56.445,4.226922163
56.45,4.223394078
56.455,4.224270386
56.46,4.228699656
56.465,4.227900584
56.47,4.22441628
56.475,4.225995562
56.48,4.228761408
56.485,4.227748297
56.49,4.226945175
56.495,4.227644771
56.5,4.227166725
56.505,4.228097869
56.51,4.230842665
56.515,4.229282575
56.52,4.225669589
56.525,4.228070993
56.53,4.232252185
56.535,4.230598865
56.54,4.228042052
56.545,4.229667949
56.55,4.231171568
56.555,4.231301686
56.56,4.232249186
56.565,4.231161299
56.57,4.228593536
56.575,4.230651381
56.58,4.234178356
56.585,4.231986975
56.59,4.22928954
56.595,4.232294246
56.6,4.234729877
56.605,4.232763087
56.61,4.232064775
56.615,4.233387857
56.62,4.233681892
56.625,4.235188418
56.63,4.237086108
56.635,4.234285188
56.64,4.230970446
56.645,4.233730125
56.65,4.236275467
56.655,4.232670676
56.66,4.230056304
56.665,4.232153304
56.67,4.233155841
56.675,4.232448133
56.68,4.233107212
56.685,4.232522726
56.69,4.231108616
56.695,4.233377703
56.7,4.234755756
56.705,4.230267289
56.71,4.227524978
56.715,4.231184726
56.72,4.232976758
56.725,4.230028788
56.73,4.228982617
56.735,4.230127489
56.74,4.230081804
56.745,4.230949939
56.75,4.231816558
56.755,4.228747183
56.76,4.226738445
56.765,4.230203866
56.77,4.231439795
56.775,4.227098415
56.78,4.225759525
56.785,4.228926649
56.79,4.229385616
56.795,4.227601513
56.8,4.227304314
56.805,4.226378408
56.81,4.225890347
56.815,4.228936613
56.82,4.229988606
56.825,4.225930903
56.83,4.225254862
56.835,4.230087399
56.84,4.231123185
56.845,4.227957039
56.85,4.227954671
56.855,4.229459475
56.86,4.22871632
56.865,4.228723636
56.87,4.228947454
56.875,4.226473404
56.88,4.226285201
56.885,4.230264518
56.89,4.229932709
56.895,4.22490417
56.9,4.224875652
56.905,4.228764113
56.91,4.22851779
56.915,4.226153225
56.92,4.225985572
56.925,4.225245119
56.93,4.22456127
56.935,4.22648815
56.94,4.225750883
56.945,4.221236879
56.95,4.221323823
56.955,4.225555998
56.96,4.22460982
56.965,4.220574788
56.97,4.221269964
56.975,4.223401461
56.98,4.222554583
56.985,4.221944835
56.99,4.221422221
56.995,4.219127648
57,4.219932948
57.005,4.223777413
57.01,4.222505917
57.015,4.218009344
57.02,4.21930609
57.025,4.222999596
57.03,4.221584082
57.035,4.21902535
57.04,4.219285535
57.045,4.218710629
57.05,4.217766026
57.055,4.218643501
57.06,4.217107525
57.065,4.213693048
57.07,4.215637743
57.075,4.219546173
57.08,4.216867687
57.085,4.212704829
57.09,4.214415776
57.095,4.216737461
57.1,4.215420502
57.105,4.214669372
57.11,4.214404877
57.115,4.212792692
57.12,4.213900175
57.125,4.21642929
57.13,4.213551272
57.135,4.209335726
57.14,4.211484699
57.145,4.214109468
57.15,4.211060476
57.155,4.208947363
57.16,4.210951761
57.165,4.211705796
57.17,4.211433176
57.175,4.212305324
57.18,4.210821747
57.185,4.208737962
57.19,4.211838989
57.195,4.21479789
57.2,4.211050781
57.205,4.20793418
57.21,4.211024261
57.215,4.213251672
57.22,4.211787942
57.225,4.211749676
57.23,4.212525764
57.235,4.211845183
57.24,4.212976076
57.245,4.214393428
57.25,4.211306498
57.255,4.209089028
57.26,4.212844911
57.265,4.214748055
57.27,4.210774971
57.275,4.20916449
57.28,4.21184585
57.285,4.212775207
57.29,4.212748026
57.295,4.213798568
57.3,4.212410366
57.305,4.210497623
57.31,4.212740808
57.315,4.21363576
57.32,4.209429616
57.325,4.208361407
57.33,4.21263551
57.335,4.213455944
57.34,4.21029586
57.345,4.209862884
57.35,4.210782274
57.355,4.21033465
57.36,4.211233977
57.365,4.211396167
57.37,4.207456993
57.375,4.205809834
57.38,4.209538902
57.385,4.209955282
57.39,4.205662175
57.395,4.205563307
57.4,4.208815079
57.405,4.208484027
57.41,4.207041626
57.415,4.207470806
57.42,4.206405104
57.425,4.205537779
57.43,4.207894678
57.435,4.207590519
57.44,4.20306839
57.445,4.203001253
57.45,4.207287779
57.455,4.20673167
57.46,4.203242845
57.465,4.203844944
57.47,4.205421097
57.475,4.20495802
57.48,4.205805802
57.485,4.206134817
57.49,4.203198134
57.495,4.20307133
57.5,4.206637021
57.505,4.205384285
57.51,4.200958791
57.515,4.20241176
57.52,4.206195957
57.525,4.205250245
57.53,4.203704332
57.535,4.204710615
57.54,4.204464613
57.545,4.204421383
57.55,4.206867813
57.555,4.206109919
57.56,4.202403127
57.565,4.204072529
57.57,4.208496835
57.575,4.20696175
57.58,4.203855592
57.585,4.20582798
57.59,4.207712646
57.595,4.206486201
57.6,4.20668587
57.605,4.207021325
57.61,4.205243942
57.615,4.206442085
57.62,4.209633605
57.625,4.20717569
57.63,4.203122995
57.635,4.205746277
57.64,4.209144487
57.645,4.206847789
57.65,4.204921266
57.655,4.206367302
57.66,4.206697063
57.665,4.207266438
57.67,4.209682531
57.675,4.20867305
57.68,4.205498885
57.685,4.207126734
57.69,4.209311615
57.695,4.20525483
57.7,4.201710143
57.705,4.204058457
57.71,4.205248019
57.715,4.202888184
57.72,4.202338618
57.725,4.202305863
57.73,4.200719975
57.735,4.201969756
57.74,4.203989713
57.745,4.200598105
57.75,4.197433556
57.755,4.200919952
57.76,4.203210785
57.765,4.199517744
57.77,4.197642116
57.775,4.199226629
57.78,4.198500534
57.785,4.197069957
57.79,4.197506708
57.795,4.195860109
57.8,4.194023012
57.805,4.197390386
57.81,4.19970311
57.815,4.195457991
57.82,4.193318756
57.825,4.197317153
57.83,4.198754052
57.835,4.196267945
57.84,4.196098218
57.845,4.196389539
57.85,4.194949992
57.855,4.196229355
57.86,4.197963493
57.865,4.194840473
57.87,4.193308214
57.875,4.197583651
57.88,4.198572949
57.885,4.194247884
57.89,4.194116774
57.895,4.197908416
57.9,4.198519795
57.905,4.198125467
57.91,4.199192718
57.915,4.19798178
57.92,4.197069172
57.925,4.200737084
57.93,4.202041586
57.935,4.197556052
57.94,4.196725107
57.945,4.200954698
57.95,4.200967534
57.955,4.197923464
57.96,4.198723768
57.965,4.200026695
57.97,4.198894907
57.975,4.199544173
57.98,4.199905568
57.985,4.196759149
57.99,4.196901238
57.995,4.201847479
58,4.201813945
58.005,4.19700056
58.01,4.197360022
58.015,4.200767741
58.02,4.199674476
58.025,4.197701611
58.03,4.197994361
58.035,4.196613016
58.04,4.195861508
58.045,4.198969386
58.05,4.199290673
58.055,4.195575008
58.06,4.19692658
58.065,4.20204465
58.07,4.201118361
58.075,4.197487564
58.08,4.198611446
58.085,4.200166106
58.09,4.199306594
58.095,4.199838347
58.1,4.199721776
58.105,4.196673724
58.11,4.197264246
58.115,4.201709275
58.12,4.200820436
58.125,4.196684558
58.13,4.198487443
58.135,4.202019111
58.14,4.200446199
58.145,4.199029705
58.15,4.200561587
58.155,4.200189915
58.16,4.199408254
58.165,4.200851992
58.17,4.198808293
58.175,4.194215166
58.18,4.195717773
58.185,4.199444838
58.19,4.196605152
58.195,4.192890513
58.2,4.194983441
58.205,4.196983347
58.21,4.196137514
58.215,4.197061475
58.22,4.197540488
58.225,4.195397516
58.23,4.196569761
58.235,4.199779961
58.24,4.197127076
58.245,4.193194017
58.25,4.196285021
58.255,4.199493139
58.26,4.1965459
58.265,4.194567132
58.27,4.196320851
58.275,4.196475338
58.28,4.196353735
58.285,4.197869658
58.29,4.195811233
58.295,4.192313928
58.3,4.194989075
58.305,4.198625145
58.31,4.195574777
58.315,4.192950478
58.32,4.196129381
58.325,4.197693945
58.33,4.195521286
58.335,4.195445803
58.34,4.195971464
58.345,4.194626325
58.35,4.196042269
58.355,4.198201588
58.36,4.194669377
58.365,4.191402274
58.37,4.194931726
58.375,4.19718821
58.38,4.193390178
58.385,4.191765307
58.39,4.193958063
58.395,4.194064559
58.4,4.194125673
58.405,4.196206377
58.41,4.195342053
58.415,4.193226846
58.42,4.195730143
58.425,4.197181644
58.43,4.192695147
58.435,4.190900087
58.44,4.194922207
58.445,4.195999284
58.45,4.193506433
58.455,4.194082121
58.46,4.195762077
58.465,4.195869013
58.47,4.198072586
58.475,4.19981354
58.48,4.196272019
58.485,4.194307745
58.49,4.198615679
58.495,4.200058249
58.5,4.196108552
58.505,4.19586006
58.51,4.199028208
58.515,4.198799934
58.52,4.197783246
58.525,4.198682499
58.53,4.197644079
58.535,4.197013803
58.54,4.200752405
58.545,4.202314912
58.55,4.198546569
58.555,4.198234456
58.56,4.202795204
58.565,4.203052598
58.57,4.199564549
58.575,4.199212484
58.58,4.199669435
58.585,4.19846309
58.59,4.199406177
58.595,4.200257582
58.6,4.197379919
58.605,4.197011215
58.61,4.201010078
58.615,4.200788373
58.62,4.196351491
58.625,4.1967449
58.63,4.199970603
58.635,4.199026973
58.64,4.197155928
58.645,4.197214427
58.65,4.196009786
58.655,4.195501344
58.66,4.19812589
58.665,4.197467928
58.67,4.192546014
58.675,4.192318664
58.68,4.196012004
58.685,4.19485553
58.69,4.191654727
58.695,4.192744729
58.7,4.193931619
58.705,4.192627748
58.71,4.19266827
58.715,4.192416681
58.72,4.189821544
58.725,4.190510956
58.73,4.194116452
58.735,4.192394284
58.74,4.187972363
58.745,4.189323187
58.75,4.192472648
58.755,4.190890895
58.76,4.188519093
58.765,4.188025877
58.77,4.186276652
58.775,4.185299769
58.78,4.186884817
58.785,4.185515438
58.79,4.18181514
58.795,4.18332152
58.8,4.186700195
58.805,4.184390306
58.81,4.181290871
58.815,4.182928805
58.82,4.184434864
58.825,4.1834155
58.83,4.183220852
58.835,4.182354207
58.84,4.180074938
58.845,4.181483908
58.85,4.184639185
58.855,4.182642658
58.86,4.179402235
58.865,4.181601705
58.87,4.183968016
58.875,4.18203283
58.88,4.18124148
58.885,4.183025166
58.89,4.183419165
58.895,4.183840362
58.9,4.185126358
58.905,4.183072512
58.91,4.180525044
58.915,4.183186623
58.92,4.185703426
58.925,4.182472999
58.93,4.180150457
58.935,4.182797368
58.94,4.184392995
58.945,4.183768101
58.95,4.184450425
58.955,4.184160472
58.96,4.182397833
58.965,4.183739054
58.97,4.185238908
58.975,4.181871304
58.98,4.179724484
58.985,4.183411024
58.99,4.185500713
58.995,4.182859241
59,4.182026
59.005,4.183755257
59.01,4.183883758
59.015,4.184113258
59.02,4.184729072
59.025,4.182140625
59.03,4.180139703
59.035,4.183320476
59.04,4.18515732
59.045,4.181766344
59.05,4.180576156
59.055,4.183282445
59.06,4.183320795
59.065,4.181196592
59.07,4.181065859
59.075,4.180558244
59.08,4.179409224
59.085,4.180972453
59.09,4.181418977
59.095,4.177398996
59.1,4.175971969
59.105,4.179715881
59.11,4.180276597
59.115,4.176812137
59.12,4.176550816
59.125,4.178170803
59.13,4.177471576
59.135,4.177528799
59.14,4.178420141
59.145,4.176393233
59.15,4.175337665
59.155,4.178103904
59.16,4.177764858
59.165,4.173455126
59.17,4.173769462
59.175,4.177608737
59.18,4.177146491
59.185,4.174899326
59.19,4.175632246
59.195,4.176367552
59.2,4.176583945
59.205,4.17898274
59.21,4.17922507
59.215,4.175207094
59.22,4.174752818
59.225,4.178590272
59.23,4.178126543
59.235,4.17472148
59.24,4.175804896
59.245,4.178013542
59.25,4.17684958
59.255,4.176668116
59.26,4.177782973
59.265,4.176601129
59.27,4.176825949
59.275,4.180094109
59.28,4.179525202
59.285,4.175748425
59.29,4.177045894
59.295,4.180684568
59.3,4.179254703
59.305,4.176763613
59.31,4.177416234
59.315,4.176915116
59.32,4.175533074
59.325,4.17683145
59.33,4.176982659
59.335,4.174363814
59.34,4.175526485
59.345,4.178955542
59.35,4.176944732
59.355,4.173789731
59.36,4.17606775
59.365,4.177966669
59.37,4.175401203
59.375,4.173771867
59.38,4.173591512
59.385,4.171476626
59.39,4.171149681
59.395,4.173441498
59.4,4.171628924
59.405,4.167915318
59.41,4.169744104
59.415,4.172542132
59.42,4.170034118
59.425,4.168230492
59.43,4.170547118
59.435,4.170839731
59.44,4.168969342
59.445,4.169171671
59.45,4.168248174
59.455,4.165374558
59.46,4.166394166
59.465,4.168364228
59.47,4.16471057
59.475,4.161284369
59.48,4.164001078
59.485,4.165979048
59.49,4.163925489
59.495,4.163811173
59.5,4.164806175
59.505,4.162993533
59.51,4.16244473
59.515,4.164176451
59.52,4.162600335
59.525,4.16032048
59.53,4.162880822
59.535,4.164366097
59.54,4.16070229
59.545,4.159557182
59.55,4.162851851
59.555,4.163436076
59.56,4.162008039
59.565,4.162982468
59.57,4.162969542
59.575,4.161430198
59.58,4.163287003
59.585,4.165089004
59.59,4.161867508
59.595,4.160080904
59.6,4.162998755
59.605,4.162835639
59.61,4.159124683
59.615,4.159423518
59.62,4.161851831
59.625,4.161186563
59.63,4.160809745
59.635,4.161552737
59.64,4.159301717
59.645,4.157747323
59.65,4.16077244
59.655,4.161258205
59.66,4.156631755
59.665,4.15567391
59.67,4.158799769
59.675,4.158375061
59.68,4.156456356
59.685,4.157538471
59.69,4.157611819
59.695,4.156078583
59.7,4.157563277
59.705,4.158561784
59.71,4.155525242
59.715,4.155083493
59.72,4.158493452
59.725,4.157426132
59.73,4.153156658
59.735,4.153642076
59.74,4.155908825
59.745,4.154937159
59.75,4.154522298
59.755,4.155304325
59.76,4.153634329
59.765,4.153294458
59.77,4.156861884
59.775,4.157287426
59.78,4.153771071
59.785,4.154194713
59.79,4.156728773
59.795,4.154475843
59.8,4.151554208
59.805,4.152639851
59.81,4.152828722
59.815,4.15141092
59.82,4.152421974
59.825,4.152591052
59.83,4.150135057
59.835,4.151516255
59.84,4.155574376
59.845,4.153952679
59.85,4.149834055
59.855,4.150895829
59.86,4.152764066
59.865,4.150817858
59.87,4.150029861
59.875,4.151006989
59.88,4.149790982
59.885,4.149529446
59.89,4.151669313
59.895,4.149999235
59.9,4.146247922
59.905,4.148336724
59.91,4.151805954
59.915,4.149575745
59.92,4.147253336
59.925,4.149059516
59.93,4.149907701
59.935,4.149227699
59.94,4.150432903
59.945,4.150087515
59.95,4.14721354
59.955,4.148230684
59.96,4.151321493
59.965,4.149459781
59.97,4.146968185
59.975,4.149457975
59.98,4.150975503
59.985,4.148316988
59.99,4.147470132
59.995,4.148715279
60,4.148067154
60.005,4.148265384
60.01,4.14996688
60.015,4.147997787
60.02,4.145517511
60.025,4.148580465
60.03,4.151246945
60.035,4.147893966
60.04,4.145339978
60.045,4.146912416
60.05,4.146543414
60.055,4.144556334
60.06,4.144743103
60.065,4.144265835
60.07,4.142769198
60.075,4.144781072
60.08,4.146700617
60.085,4.143265857
60.09,4.141222509
60.095,4.145013025
60.1,4.14669132
60.105,4.143590057
60.11,4.142521866
60.115,4.143572358
60.12,4.143073868
60.125,4.14348994
60.13,4.14453619
60.135,4.141906392
60.14,4.139540247
60.145,4.142334021
60.15,4.143968075
60.155,4.140720566
60.16,4.140061381
60.165,4.143431013
60.17,4.143943745
60.175,4.142258834
60.18,4.142407557
60.185,4.141789631
60.19,4.140404668
60.195,4.142082817
60.2,4.142625651
60.205,4.138626165
60.21,4.137254158
60.215,4.141196588
60.22,4.142575128
60.225,4.140416199
60.23,4.140941385
60.235,4.142451667
60.24,4.141475108
60.245,4.141128679
60.25,4.141478939
60.255,4.139571113
60.26,4.139349441
60.265,4.142698106
60.27,4.142469358
60.275,4.138093526
60.28,4.137778318
60.285,4.140665684
60.29,4.139889723
60.295,4.137549466
60.3,4.137502339
60.305,4.13732171
60.31,4.137339928
60.315,4.139662358
60.32,4.139804983
60.325,4.136316325
60.33,4.136318393
60.335,4.139734299
60.34,4.138799329
60.345,4.135499013
60.35,4.136434716
60.355,4.138787249
60.36,4.138727869
60.365,4.138977589
60.37,4.139318753
60.375,4.137850079
60.38,4.138698737
60.385,4.142111744
60.39,4.141220382
60.395,4.137352774
60.4,4.138158285
60.405,4.141022831
60.41,4.140179926
60.415,4.139014074
60.42,4.140258171
60.425,4.140529933
60.43,4.140362648
60.435,4.141615531
60.44,4.14045736
60.445,4.137537085
60.45,4.138880443
60.455,4.141841196
60.46,4.139736267
60.465,4.136650449
60.47,4.138226451
60.475,4.1400053
60.48,4.13920921
60.485,4.139156597
60.49,4.139122462
60.495,4.137897281
60.5,4.139406333
60.505,4.142512322
60.51,4.141345185
60.515,4.139287877
60.52,4.141912419
60.525,4.143823183
60.53,4.140817316
60.535,4.138723001
60.54,4.139719604
60.545,4.139848997
60.55,4.139875222
60.555,4.140910804
60.56,4.139495468
60.565,4.137644798
60.57,4.140691618
60.575,4.14353191
60.58,4.140410875
60.585,4.137600344
60.59,4.139380131
60.595,4.140287928
60.6,4.138665175
60.605,4.138596021
60.61,4.138714878
60.615,4.137686666
60.62,4.139140816
60.625,4.140859895
60.63,4.138247417
60.635,4.136471186
60.64,4.140098321
60.645,4.1423206
60.65,4.139803849
60.655,4.138967991
60.66,4.140806475
60.665,4.140887066
60.67,4.140735388
60.675,4.141362974
60.68,4.139376358
60.685,4.137560164
60.69,4.140078669
60.695,4.141319352
60.7,4.137786329
60.705,4.136728442
60.71,4.139996398
60.715,4.140426785
60.72,4.138108595
60.725,4.137874356
60.73,4.137995394
60.735,4.137320558
60.74,4.138653132
60.745,4.139398447
60.75,4.136534098
60.755,4.136318565
60.76,4.140966504
60.765,4.14217313
60.77,4.138877026
60.775,4.138518642
60.78,4.140459097
60.785,4.139899993
60.79,4.139369139
60.795,4.140087872
60.8,4.139015824
60.805,4.138863861
60.81,4.141991279
60.815,4.142067199
60.82,4.137976997
60.825,4.137931981
60.83,4.141579522
60.835,4.141218498
60.84,4.138509102
60.845,4.138713463
60.85,4.139177799
60.855,4.138959636
60.86,4.140817617
60.865,4.141449577
60.87,4.138641724
60.875,4.138449283
60.88,4.14155385
60.885,4.140510102
60.89,4.136778898
60.895,4.13765744
60.9,4.140153061
60.905,4.139522384
60.91,4.139005685
60.915,4.139653137
60.92,4.138810834
60.925,4.139041947
60.93,4.141664792
60.935,4.140650982
60.94,4.136905989
60.945,4.138029073
60.95,4.141417708
60.955,4.140228898
60.96,4.138213578
60.965,4.139723218
60.97,4.140584396
60.975,4.139916028
60.98,4.140827514
60.985,4.140650906
60.99,4.138545062
60.995,4.140183652
61,4.143431395
61.005,4.141348993
61.01,4.138203854
61.015,4.140438695
61.02,4.143003787
61.025,4.141562567
61.03,4.140598353
61.035,4.140871093
61.04,4.139844961
61.045,4.140363119
61.05,4.142575999
61.055,4.140944342
61.06,4.137837214
61.065,4.139762813
61.07,4.142170257
61.075,4.139557853
61.08,4.137741218
61.085,4.140097148
61.09,4.141439777
61.095,4.141062893
61.1,4.142019747
61.105,4.14184119
61.11,4.140615641
61.115,4.142969713
61.12,4.145304743
61.125,4.142160232
61.13,4.139412048
61.135,4.142148639
61.14,4.14400419
61.145,4.142428485
61.15,4.142711713
61.155,4.144484808
61.16,4.144740243
61.165,4.146075275
61.17,4.147947746
61.175,4.146179654
61.18,4.144732285
61.185,4.147871938
61.19,4.149215863
61.195,4.145488784
61.2,4.14421304
61.205,4.146916912
61.21,4.147460188
61.215,4.146528136
61.22,4.147137441
61.225,4.14683282
61.23,4.146476592
61.235,4.149650466
61.24,4.151752401
61.245,4.149144982
61.25,4.148713435
61.255,4.152760932
61.26,4.153551964
61.265,4.150574149
61.27,4.15058386
61.275,4.152318868
61.28,4.152334156
61.285,4.153336742
61.29,4.154367087
61.295,4.15235916
61.3,4.152204458
61.305,4.156307442
61.31,4.156896303
61.315,4.152606684
61.32,4.151657432
61.325,4.15366569
61.33,4.152642609
61.335,4.150779327
61.34,4.150957333
61.345,4.150231589
61.35,4.149680211
61.355,4.152014609
61.36,4.152420624
61.365,4.149273403
61.37,4.149794624
61.375,4.153634039
61.38,4.152664381
61.385,4.149058445
61.39,4.149430952
61.395,4.150845248
61.4,4.150200604
61.405,4.150477388
61.41,4.150257059
61.415,4.147315956
61.42,4.147288346
61.425,4.150912866
61.43,4.150401881
61.435,4.147131593
61.44,4.148930693
61.445,4.152441171
61.45,4.151491553
61.455,4.150150238
61.46,4.151149545
61.465,4.150856723
61.47,4.15062773
61.475,4.152471725
61.48,4.151331224
61.485,4.147694854
61.49,4.149356871
61.495,4.153695116
61.5,4.152551877
61.505,4.1499337
61.51,4.151599736
61.515,4.153000487
61.52,4.151859947
61.525,4.152190312
61.53,4.152398576
61.535,4.150528054
61.54,4.151439267
61.545,4.154343155
61.55,4.15236061
61.555,4.149098643
61.56,4.151836792
61.565,4.155137348
61.57,4.153413976
61.575,4.152235239
61.58,4.154156248
61.585,4.154853528
61.59,4.155595223
61.595,4.157732239
61.6,4.156387435
61.605,4.153166726
61.61,4.154743333
61.615,4.15700709
61.62,4.153997093
61.625,4.151971709
61.63,4.15510454
61.635,4.156836598
61.64,4.155554238
61.645,4.155980414
61.65,4.156404963
61.655,4.155213792
61.66,4.156409501
61.665,4.157745908
61.67,4.153663219
61.675,4.149803971
61.68,4.152067593
61.685,4.153564259
61.69,4.150167455
61.695,4.148689228
61.7,4.150428824
61.705,4.150282255
61.71,4.150015458
61.715,4.151157702
61.72,4.149665679
61.725,4.147840532
61.73,4.150593756
61.735,4.152111752
61.74,4.148035566
61.745,4.146057555
61.75,4.149024161
61.755,4.149575076
61.76,4.147179764
61.765,4.147012434
61.77,4.147303485
61.775,4.146725333
61.78,4.148760978
61.785,4.150648634
61.79,4.147923118
61.795,4.14641902
61.8,4.149687231
61.805,4.150124529
61.81,4.145949036
61.815,4.14498521
61.82,4.147204104
61.825,4.147115828
61.83,4.146548852
61.835,4.147178234
61.84,4.146237437
61.845,4.146206404
61.85,4.149793264
61.855,4.150453522
61.86,4.146187508
61.865,4.145361977
61.87,4.14883623
61.875,4.148977107
61.88,4.146656084
61.885,4.146990639
61.89,4.147559049
61.895,4.147062021
61.9,4.14853563
61.905,4.14926172
61.91,4.146760608
61.915,4.147064897
61.92,4.151029471
61.925,4.15085372
61.93,4.147477937
61.935,4.148530561
61.94,4.151729427
61.945,4.151632578
61.95,4.150844208
61.955,4.150911049
61.96,4.149781009
61.965,4.150156775
61.97,4.153374687
61.975,4.153613954
61.98,4.15060348
61.985,4.151368269
61.99,4.154544083
61.995,4.153472131
62,4.150940428
62.005,4.151443101
62.01,4.152051413
62.015,4.151585184
62.02,4.15241824
62.025,4.152339504
62.03,4.150489253
62.035,4.151930253
62.04,4.155225479
62.045,4.153702463
62.05,4.150055557
62.055,4.150659559
62.06,4.152266609
62.065,4.151091127
62.07,4.150405589
62.075,4.15095273
62.08,4.150422447
62.085,4.150729286
62.09,4.151969774
62.095,4.150015871
62.1,4.147338475
62.105,4.149216335
62.11,4.151268501
62.115,4.148454965
62.12,4.145778971
62.125,4.146836162
62.13,4.147779785
62.135,4.147689817
62.14,4.148258266
62.145,4.147221259
62.15,4.145431611
62.155,4.147233826
62.16,4.149477644
62.165,4.14728991
62.17,4.145334702
62.175,4.147425884
62.18,4.148467597
62.185,4.146562214
62.19,4.145888488
62.195,4.146441561
62.2,4.146175563
62.205,4.146836878
62.21,4.147297481
62.215,4.14462732
62.22,4.14308524
62.225,4.146234505
62.23,4.148213814
62.235,4.1457682
62.24,4.14451809
62.245,4.145870489
62.25,4.145862513
62.255,4.14513747
