time_ps,kappa1,kappa2,kappa3,kappa4,kappa5,kappa6,kappa7,kappa8,kappa9,kappa10,kappa11,kappa12,kappa13,kappa14,kappa15,kappa16,kappa17,kappa18,kappa19,kappa20,kappa21,kappa22,kappa23,kappa24,kappa25,kappa26,kappa27,kappa28,kappa29,kappa30,kappa31,kappa32,kappa33,kappa34,kappa35,kappa36,kappa37,kappa38,kappa39,kappa40,kappa41,kappa42,kappa43,kappa44,kappa45,kappa46,kappa47,kappa48,kappa49,kappa50
80.015,4.812788,5.132634,2.359079,5.559283,3.498613,6.668213,2.233103,5.039087,4.442422,1.575216,4.384031,5.828128,10.69516,3.161413,3.549765,1.975047,6.597824,8.593353,6.429648,4.484886,1.088677,7.104974,4.434998,5.12039,3.328894,2.035747,7.752031,6.836827,6.19086,2.980797,4.155624,0.574915,1.639717,4.98548,2.863104,6.782751,3.922957,6.017481,5.088915,2.035747,2.58243,2.077936,1.669045,3.036949,5.098373,1.617558,2.233103,3.627104,1.949823,2.682848
80.02,4.813211,5.129559,2.332538,5.57046,3.488839,6.646107,2.229681,5.02231,4.449916,1.595856,4.366362,5.838642,10.69665,3.148681,3.550296,1.974891,6.617067,8.598718,6.418479,4.475597,1.077403,7.106666,4.453683,5.137335,3.326133,2.033278,7.761347,6.830649,6.177007,2.976079,4.161363,0.573799,1.644493,4.981601,2.829181,6.780214,3.917234,6.044209,5.084459,2.033278,2.60705,2.086328,1.665259,3.036879,5.101354,1.620077,2.229681,3.609861,1.953643,2.671922
80.025,4.801241,5.116027,2.320833,5.570116,3.507327,6.669149,2.228667,5.02527,4.453052,1.577006,4.343723,5.838989,10.7003,3.163718,3.556326,1.971698,6.630113,8.588121,6.400112,4.481525,1.079356,7.093951,4.462233,5.144383,3.318269,2.051464,7.757091,6.839654,6.151406,2.988912,4.169838,0.581264,1.6423,4.980047,2.841406,6.767086,3.906103,6.047144,5.086555,2.051464,2.600597,2.11573,1.663485,3.052487,5.097647,1.642209,2.228667,3.593092,1.977925,2.679104
80.03,4.799876,5.104925,2.340802,5.574574,3.520913,6.665852,2.216008,5.03732,4.459826,1.563738,4.367926,5.826825,10.7084,3.16768,3.550201,1.972658,6.618313,8.591311,6.410958,4.494313,1.082331,7.089675,4.432713,5.131414,3.306858,2.059225,7.74333,6.847856,6.170386,2.983514,4.157902,0.58467,1.628445,4.988525,2.865675,6.771406,3.909395,6.023153,5.086625,2.059225,2.577293,2.093811,1.657739,3.040356,5.118382,1.635736,2.216008,3.594143,1.962162,2.684277
80.035,4.804983,5.105969,2.352432,5.576664,3.51638,6.637318,2.208442,5.029619,4.469951,1.597092,4.385379,5.833227,10.71383,3.143882,3.556717,1.965042,6.617113,8.597509,6.429325,4.490423,1.073965,7.09873,4.425197,5.13028,3.291171,2.049254,7.753075,6.832245,6.200707,2.968008,4.160597,0.596498,1.624449,4.994337,2.850442,6.76421,3.91921,6.02359,5.083018,2.049254,2.581687,2.066691,1.655506,3.017051,5.117792,1.6284,2.208442,3.606758,1.940052,2.666832
80.04,4.799024,5.119285,2.348178,5.564173,3.510819,6.645121,2.22581,5.013574,4.456459,1.604785,4.361061,5.84115,10.70434,3.145972,3.567431,1.962029,6.62798,8.584703,6.42013,4.479431,1.085269,7.098003,4.453997,5.13242,3.292197,2.048138,7.765114,6.829706,6.187847,2.974312,4.176194,0.601819,1.645821,4.992557,2.852394,6.751622,3.91231,6.037364,5.090294,2.048138,2.595201,2.084288,1.663854,3.037451,5.096179,1.651241,2.22581,3.607805,1.960943,2.661233
80.045,4.790703,5.127811,2.344261,5.565141,3.505393,6.656834,2.237091,5.009236,4.44001,1.575682,4.354694,5.827324,10.68535,3.16903,3.546283,1.977601,6.624648,8.571151,6.403762,4.478832,1.100591,7.092861,4.455893,5.127303,3.302662,2.049741,7.748106,6.847873,6.166887,2.983594,4.163211,0.581396,1.663831,4.99304,2.886528,6.765415,3.900248,6.027056,5.099071,2.049741,2.597658,2.09332,1.667206,3.069372,5.114532,1.654614,2.237091,3.591496,1.966163,2.680916
80.05,4.789954,5.116216,2.332943,5.590498,3.498977,6.641387,2.222623,5.006359,4.45488,1.588526,4.371819,5.820848,10.67503,3.163321,3.52695,1.983968,6.622391,8.567951,6.406347,4.481284,1.084678,7.101536,4.434564,5.137535,3.291448,2.042722,7.734446,6.843642,6.17253,2.979847,4.144985,0.572095,1.657334,4.99435,2.884783,6.771595,3.901303,6.013022,5.091878,2.042722,2.609784,2.081369,1.657753,3.064354,5.139915,1.62884,2.222623,3.581276,1.928916,2.691306
80.055,4.789599,5.097521,2.322526,5.601026,3.50427,6.654398,2.217114,5.002795,4.458826,1.61773,4.362928,5.830605,10.67765,3.155352,3.549069,1.971065,6.631583,8.560568,6.413519,4.484004,1.075914,7.106393,4.437452,5.147603,3.277814,2.050594,7.745957,6.829393,6.176674,2.98849,4.154308,0.5922,1.654213,4.993268,2.867206,6.745668,3.901592,6.010634,5.083842,2.050594,2.619707,2.092819,1.652602,3.059398,5.116465,1.628942,2.217114,3.596891,1.920309,2.686144
80.06,4.790295,5.092607,2.337101,5.585994,3.511424,6.684477,2.230777,5.008626,4.422239,1.598302,4.353507,5.826616,10.67774,3.172089,3.565503,1.973065,6.629435,8.558495,6.415261,4.492375,1.099395,7.098242,4.444504,5.124636,3.295086,2.068161,7.750212,6.837999,6.175835,3.005353,4.153457,0.595384,1.669699,4.995324,2.890247,6.741188,3.898425,6.001364,5.088326,2.068161,2.605803,2.098934,1.658684,3.072592,5.104303,1.644048,2.230777,3.620935,1.942121,2.684317
80.065,4.795577,5.097061,2.352014,5.578507,3.504065,6.667733,2.231505,5.010758,4.40149,1.581387,4.370634,5.819822,10.66669,3.169436,3.544932,1.990481,6.626096,8.570797,6.414275,4.493004,1.100401,7.098044,4.436077,5.10549,3.310021,2.061519,7.742292,6.836773,6.18688,3.004924,4.127541,0.574703,1.679634,4.994232,2.903904,6.769662,3.906858,6.001657,5.088024,2.061519,2.606608,2.076781,1.661483,3.067959,5.135986,1.631506,2.231505,3.62583,1.935654,2.675863
80.07,4.793567,5.09752,2.337558,5.582247,3.503824,6.651794,2.223586,5.004172,4.423637,1.600921,4.364846,5.832396,10.65287,3.149679,3.536214,1.989081,6.645402,8.569294,6.39997,4.479919,1.073466,7.104738,4.443325,5.122806,3.291509,2.047979,7.745216,6.811573,6.183318,3.006922,4.121676,0.575677,1.673439,4.984286,2.879438,6.773706,3.914195,6.023341,5.080406,2.047979,2.638032,2.086579,1.655077,3.060273,5.136045,1.618896,2.223586,3.614373,1.92378,2.663444
80.075,4.787603,5.094514,2.327558,5.583569,3.520812,6.686479,2.230234,5.008484,4.437939,1.596296,4.337108,5.832579,10.64541,3.164699,3.552298,1.976829,6.65686,8.551781,6.382191,4.475705,1.080841,7.102392,4.452327,5.130609,3.273651,2.060151,7.743908,6.811305,6.163176,3.025394,4.133141,0.593112,1.665688,4.980228,2.881913,6.758998,3.901317,6.020385,5.084648,2.060151,2.648157,2.121229,1.644759,3.081637,5.100473,1.623076,2.230234,3.61001,1.934467,2.673667
80.08,4.799356,5.08935,2.341814,5.591416,3.524195,6.697836,2.234836,5.017233,4.428465,1.578774,4.343951,5.809761,10.64817,3.18746,3.555679,1.978389,6.64123,8.554897,6.388134,4.483957,1.111949,7.101134,4.430734,5.108575,3.281496,2.073572,7.731873,6.834036,6.171994,3.025646,4.122867,0.590592,1.662107,4.990657,2.902015,6.77016,3.884148,5.988196,5.092202,2.073572,2.634018,2.103894,1.632633,3.092925,5.101329,1.606977,2.234836,3.619203,1.923608,2.686495
80.085,4.818861,5.080783,2.340701,5.599968,3.508735,6.660572,2.22741,5.00703,4.424126,1.600908,4.357871,5.806308,10.65615,3.174279,3.553905,1.981329,6.639683,8.571876,6.401553,4.483413,1.112513,7.106132,4.419197,5.104451,3.292549,2.067915,7.740469,6.833413,6.191862,3.007742,4.113141,0.58069,1.664816,4.995568,2.878314,6.781858,3.877326,5.988183,5.086681,2.067915,2.642457,2.068683,1.624456,3.074876,5.121834,1.5867,2.22741,3.625824,1.902788,2.669711
80.09,4.818853,5.07375,2.319855,5.588764,3.508116,6.65408,2.22716,4.994767,4.42282,1.610334,4.335606,5.821665,10.65911,3.165881,3.563226,1.977883,6.662738,8.567086,6.388961,4.47596,1.098987,7.097211,4.440996,5.122774,3.295446,2.069182,7.758653,6.824531,6.174829,3.010838,4.127801,0.581432,1.673168,4.988861,2.855907,6.770117,3.86772,6.016737,5.08108,2.069182,2.657784,2.086015,1.626723,3.073775,5.119971,1.603756,2.22716,3.617114,1.927543,2.652726
80.095,4.808966,5.07113,2.319938,5.575291,3.523827,6.672477,2.22735,5.004789,4.426754,1.576563,4.327314,5.819164,10.65698,3.180256,3.55876,1.982295,6.667933,8.554758,6.372172,4.47833,1.096159,7.080945,4.44044,5.126284,3.292753,2.077737,7.7501,6.832147,6.158653,3.023638,4.130821,0.579101,1.669857,4.988786,2.879982,6.76882,3.858685,6.016629,5.082637,2.077737,2.646995,2.104693,1.628121,3.081147,5.130716,1.617793,2.22735,3.602313,1.953781,2.662524
80.1,4.811713,5.070811,2.337105,5.580834,3.529757,6.655586,2.215326,5.014657,4.452904,1.576926,4.351994,5.810839,10.65935,3.171832,3.548378,1.985207,6.65593,8.55871,6.382388,4.477598,1.085067,7.082797,4.414044,5.125932,3.276087,2.069177,7.739265,6.827882,6.183942,3.016783,4.119723,0.58302,1.653982,4.996181,2.890565,6.775836,3.861858,6.001423,5.079149,2.069177,2.641314,2.081982,1.619352,3.057008,5.150172,1.59714,2.215326,3.599745,1.929863,2.668212
80.105,4.817471,5.078583,2.341748,5.582739,3.526612,6.642034,2.217334,5.00589,4.470121,1.612825,4.347965,5.814382,10.66352,3.155322,3.562939,1.975755,6.656353,8.559458,6.39595,4.463705,1.081364,7.091584,4.421562,5.132739,3.264052,2.060618,7.755019,6.815122,6.199587,3.011071,4.131042,0.60221,1.65713,4.999446,2.874219,6.761722,3.859092,6.008772,5.077899,2.060618,2.657657,2.073091,1.614858,3.038844,5.130395,1.591556,2.217334,3.611138,1.917887,2.659233
80.11,4.815884,5.093992,2.338334,5.572761,3.521702,6.65783,2.238865,4.998595,4.448233,1.6056,4.321455,5.805925,10.65694,3.172924,3.568383,1.9818,6.657556,8.552045,6.389069,4.454707,1.108233,7.088428,4.446374,5.123555,3.283761,2.067301,7.760366,6.832336,6.17841,3.02039,4.142203,0.601641,1.686389,5.000967,2.891602,6.756366,3.839537,6.015773,5.088224,2.067301,2.663345,2.085302,1.62229,3.060598,5.115856,1.609448,2.238865,3.615875,1.944056,2.664424
80.115,4.816301,5.097717,2.330584,5.580479,3.512449,6.647091,2.241772,5.000865,4.433182,1.585452,4.326414,5.790518,10.64363,3.185952,3.538756,2.006412,6.652951,8.556472,6.378955,4.455949,1.117117,7.087926,4.439496,5.113925,3.303229,2.066321,7.741012,6.850711,6.163464,3.019783,4.121992,0.575811,1.703761,5.00245,2.915973,6.779076,3.828146,6.00901,5.090567,2.066321,2.665279,2.073785,1.627304,3.070519,5.156152,1.603753,2.241772,3.604061,1.941929,2.672838
80.12,4.816162,5.082201,2.312486,5.599398,3.513191,6.627381,2.225538,5.003218,4.453859,1.607961,4.334086,5.799264,10.63815,3.168822,3.526537,2.008142,6.664854,8.560172,6.375744,4.457714,1.085637,7.095491,4.425736,5.1318,3.287095,2.060581,7.737109,6.834029,6.162196,3.017309,4.109688,0.575594,1.696405,4.997622,2.90002,6.779051,3.832923,6.011692,5.078837,2.060581,2.683379,2.06861,1.625415,3.050821,5.180295,1.589725,2.225538,3.594507,1.918287,2.661188
80.125,4.810449,5.069352,2.313365,5.595414,3.529901,6.654931,2.226703,5.013797,4.457953,1.61799,4.317408,5.812727,10.63719,3.170809,3.549966,1.989887,6.679903,8.550601,6.374195,4.463982,1.076646,7.093762,4.4275,5.137145,3.271295,2.074861,7.747291,6.821429,6.157104,3.035506,4.124904,0.602458,1.691845,4.994137,2.898183,6.754482,3.833443,6.010338,5.078015,2.074861,2.68412,2.090499,1.62859,3.047817,5.151993,1.603384,2.226703,3.605075,1.928931,2.650862
80.13,4.813919,5.074759,2.345285,5.579097,3.532921,6.673615,2.240214,5.029864,4.430735,1.59481,4.320356,5.804118,10.63031,3.191149,3.554431,1.991357,6.672568,8.55325,6.380616,4.474113,1.100738,7.088779,4.418962,5.106182,3.285832,2.08636,7.743874,6.831541,6.167383,3.048843,4.122213,0.606044,1.701646,4.997983,2.928853,6.76329,3.831678,5.991571,5.089215,2.08636,2.663921,2.082421,1.63465,3.056056,5.144728,1.609353,2.240214,3.624058,1.94143,2.650601
80.135,4.825369,5.084252,2.357575,5.576289,3.514127,6.641523,2.242275,5.026154,4.424242,1.602344,4.336786,5.801175,10.61848,3.18235,3.534226,2.005,6.671794,8.568153,6.384857,4.470129,1.09945,7.096474,4.412783,5.095529,3.297384,2.069648,7.742028,6.823332,6.184592,3.043444,4.102394,0.593508,1.713417,4.99507,2.922911,6.791225,3.837868,5.994798,5.090987,2.069648,2.674986,2.05765,1.634886,3.049173,5.163532,1.592995,2.242275,3.625747,1.927166,2.639835
80.14,4.824026,5.084882,2.332779,5.577954,3.507856,6.635413,2.244016,5.013696,4.441451,1.620512,4.318403,5.81317,10.60708,3.174572,3.530908,2.005569,6.693344,8.561548,6.366702,4.45802,1.081617,7.100518,4.43096,5.119266,3.288628,2.059348,7.75116,6.806892,6.16726,3.051954,4.104008,0.600021,1.719511,4.982972,2.893792,6.789565,3.83503,6.018871,5.090526,2.059348,2.707356,2.081683,1.631862,3.057628,5.148156,1.594468,2.244016,3.611142,1.932767,2.634001
80.145,4.82056,5.07737,2.32155,5.580329,3.5211,6.667841,2.250066,5.022323,4.446718,1.59594,4.300883,5.807897,10.60359,3.200406,3.535443,2.006023,6.697525,8.548141,6.348122,4.461841,1.090581,7.092806,4.43163,5.122758,3.284659,2.074819,7.745616,6.82118,6.145735,3.070486,4.108604,0.609989,1.716229,4.982883,2.902592,6.783009,3.819817,6.008807,5.099059,2.074819,2.705136,2.109111,1.625689,3.080756,5.127446,1.602485,2.250066,3.602521,1.947991,2.652757
80.15,4.837567,5.065165,2.336168,5.592125,3.525562,6.660519,2.244951,5.03513,4.44683,1.583555,4.324341,5.795841,10.61426,3.210371,3.531277,2.011641,6.680974,8.559806,6.359939,4.474111,1.1001,7.093477,4.403043,5.107205,3.290133,2.083554,7.738893,6.834918,6.168215,3.062074,4.095115,0.609384,1.707213,4.996172,2.908526,6.795917,3.814803,5.981512,5.101132,2.083554,2.68729,2.079052,1.615665,3.067583,5.140204,1.583872,2.244951,3.610893,1.925989,2.657981
80.155,4.856215,5.059002,2.341249,5.591316,3.522349,6.632845,2.239597,5.027611,4.450126,1.609858,4.334138,5.807796,10.6286,3.190627,3.537729,2.006304,6.686112,8.573184,6.373369,4.472579,1.089222,7.09613,4.404368,5.111948,3.294594,2.079563,7.760616,6.82162,6.191552,3.045313,4.095341,0.61519,1.710502,5.001418,2.88101,6.796574,3.81677,5.993809,5.094203,2.079563,2.69376,2.053639,1.611711,3.036303,5.140982,1.57677,2.239597,3.623993,1.914747,2.632028
80.16,4.854714,5.067998,2.339118,5.566915,3.528748,6.641997,2.247691,5.023742,4.445074,1.600998,4.312969,5.820175,10.62894,3.193418,3.541993,2.005588,6.703141,8.565511,6.356941,4.465514,1.088876,7.082554,4.433622,5.121372,3.302338,2.08259,7.775168,6.819726,6.174566,3.049901,4.109292,0.616787,1.725893,4.997265,2.883587,6.789493,3.807545,6.0197,5.098054,2.08259,2.699467,2.071564,1.617389,3.038151,5.12853,1.601922,2.247691,3.624407,1.950466,2.620375
80.165,4.852166,5.08001,2.347157,5.55567,3.534889,6.644359,2.24686,5.03584,4.455534,1.568357,4.318436,5.810131,10.6212,3.207816,3.518856,2.023548,6.699394,8.561348,6.33831,4.462662,1.093838,7.072783,4.431794,5.12266,3.30178,2.078715,7.75486,6.832547,6.163738,3.051561,4.101773,0.60257,1.726674,4.997177,2.914801,6.803962,3.798959,6.015238,5.106566,2.078715,2.694872,2.074909,1.616724,3.044086,5.148894,1.605499,2.24686,3.613644,1.959739,2.634773
80.17,4.860863,5.080604,2.349343,5.570635,3.533439,6.62125,2.230401,5.038442,4.49278,1.586132,4.340254,5.805194,10.62228,3.195121,3.507644,2.028933,6.692474,8.566678,6.339116,4.453898,1.081506,7.081741,4.41419,5.138414,3.279629,2.063587,7.742144,6.825955,6.179143,3.038669,4.091401,0.604364,1.713767,4.999012,2.9093,6.810334,3.800082,6.005165,5.10574,2.063587,2.708039,2.061799,1.605624,3.026592,5.162338,1.585373,2.230401,3.610493,1.925215,2.639227
80.175,4.867875,5.079431,2.345785,5.577018,3.532269,6.628981,2.23035,5.032039,4.501837,1.611195,4.332052,5.807382,10.6282,3.193142,3.531253,2.016172,6.696027,8.561353,6.341502,4.443459,1.086337,7.085122,4.422364,5.150059,3.269492,2.066409,7.75262,6.824342,6.179028,3.03689,4.1047,0.623554,1.718936,4.998116,2.899161,6.789722,3.790528,6.003766,5.110318,2.066409,2.720458,2.072727,1.601811,3.029059,5.132815,1.592599,2.23035,3.622622,1.922606,2.636067
80.18,4.874343,5.082325,2.353761,5.570372,3.525593,6.644492,2.244015,5.033685,4.466737,1.589522,4.327154,5.793259,10.62575,3.217596,3.536131,2.022528,6.691358,8.560342,6.338878,4.443996,1.114027,7.076222,4.429103,5.130698,3.295033,2.079576,7.74835,6.846568,6.167063,3.037853,4.106563,0.61463,1.74327,4.998365,2.927224,6.790039,3.772156,5.992184,5.122112,2.079576,2.70794,2.075905,1.609159,3.051148,5.13117,1.611072,2.244015,3.631643,1.946253,2.640434
80.185,4.882465,5.075957,2.354266,5.572712,3.512944,6.617009,2.238184,5.034437,4.452868,1.580981,4.34732,5.788333,10.61911,3.216107,3.509487,2.04148,6.690742,8.571143,6.339681,4.444949,1.104349,7.076423,4.41785,5.123483,3.31193,2.070647,7.734694,6.845601,6.170725,3.025205,4.083387,0.589157,1.756012,4.991077,2.937862,6.812845,3.771209,5.988994,5.118664,2.070647,2.707353,2.05834,1.614864,3.046123,5.173868,1.605745,2.238184,3.622558,1.942471,2.632094
80.19,4.877905,5.061499,2.338097,5.572132,3.518128,6.607919,2.225162,5.034067,4.475082,1.601692,4.346485,5.808614,10.61516,3.19582,3.506358,2.036791,6.712045,8.564032,6.336567,4.43834,1.065684,7.080821,4.419092,5.149145,3.293367,2.059477,7.739398,6.815789,6.169512,3.029162,4.078286,0.596825,1.749468,4.97397,2.919784,6.806565,3.782317,6.005439,5.108704,2.059477,2.726188,2.073257,1.618159,3.032546,5.176847,1.608797,2.225162,3.610208,1.941434,2.615721
80.195,4.869283,5.059047,2.342596,5.557723,3.537255,6.648904,2.23133,5.050909,4.481009,1.589152,4.33147,5.813645,10.61159,3.208634,3.5275,2.02483,6.719355,8.545879,6.332999,4.438536,1.066244,7.078178,4.422574,5.151361,3.279298,2.069765,7.740761,6.812158,6.163254,3.054164,4.088163,0.619444,1.741385,4.968222,2.934188,6.790697,3.787041,6.001641,5.11805,2.069765,2.719448,2.099521,1.623272,3.043145,5.142478,1.627285,2.23133,3.614893,1.962926,2.62163
80.2,4.879384,5.06963,2.367858,5.552792,3.533947,6.656862,2.24134,5.064379,4.467883,1.569843,4.34587,5.79763,10.60714,3.226042,3.529656,2.032609,6.699452,8.553257,6.34303,4.441674,1.091499,7.085672,4.409366,5.124375,3.289857,2.071456,7.730634,6.826163,6.182977,3.058509,4.077304,0.618667,1.740725,4.977453,2.955708,6.81032,3.792759,5.981549,5.131878,2.071456,2.703595,2.075532,1.625034,3.045712,5.141927,1.619879,2.24134,3.628914,1.957535,2.631028
80.205,4.893597,5.075303,2.363625,5.561547,3.513848,6.628656,2.240937,5.050588,4.463779,1.590344,4.355314,5.801153,10.60419,3.214983,3.524867,2.038521,6.696953,8.567421,6.347632,4.432302,1.0905,7.100805,4.415124,5.124952,3.301776,2.057083,7.738117,6.819558,6.196795,3.048447,4.064469,0.60967,1.748808,4.978825,2.931644,6.832101,3.798533,5.995062,5.131451,2.057083,2.722737,2.050332,1.624155,3.035036,5.153468,1.604469,2.240937,3.63111,1.940132,2.615652
80.21,4.888142,5.069858,2.334845,5.564332,3.513221,6.642251,2.240808,5.041427,4.461747,1.592777,4.332493,5.816465,10.60232,3.221,3.530434,2.033235,6.713909,8.559075,6.327194,4.425445,1.084929,7.097487,4.440603,5.145848,3.308272,2.059968,7.747928,6.819061,6.16864,3.06042,4.071107,0.607052,1.756579,4.973369,2.916145,6.826723,3.788506,6.020688,5.130992,2.059968,2.74292,2.074973,1.626167,3.046968,5.142905,1.617313,2.240808,3.617704,1.96067,2.607155
80.215,4.882855,5.05676,2.329136,5.569899,3.528807,6.669464,2.234481,5.059836,4.461297,1.560277,4.333799,5.81538,10.60749,3.248121,3.526756,2.034308,6.709368,8.556102,6.312006,4.436117,1.092114,7.08519,4.431333,5.144551,3.312154,2.074102,7.731905,6.837766,6.152501,3.07174,4.069438,0.599854,1.747254,4.978948,2.939469,6.826454,3.775906,6.008352,5.134071,2.074102,2.726499,2.08421,1.625073,3.05511,5.152003,1.622998,2.234481,3.606913,1.973919,2.619018
80.22,4.894409,5.041752,2.341956,5.581614,3.537484,6.655943,2.216536,5.072088,4.477845,1.566688,4.365509,5.820402,10.62512,3.242252,3.52649,2.031024,6.695559,8.573313,6.324575,4.443835,1.085248,7.086186,4.401915,5.139861,3.30356,2.072352,7.72595,6.836613,6.182086,3.057127,4.060237,0.60067,1.727412,4.98838,2.939018,6.834081,3.78366,5.98993,5.127592,2.072352,2.711754,2.052115,1.618802,3.025,5.172815,1.605721,2.216536,3.611506,1.947974,2.61123
80.225,4.900324,5.040652,2.347666,5.57167,3.540486,6.652309,2.213333,5.063106,4.486222,1.592668,4.366935,5.840676,10.63743,3.224665,3.547673,2.015402,6.700765,8.577374,6.332533,4.4351,1.079332,7.084933,4.410581,5.145799,3.295723,2.068787,7.749084,6.822828,6.198183,3.047132,4.075858,0.615186,1.726237,4.988196,2.921924,6.826479,3.793193,6.002642,5.124106,2.068787,2.716481,2.043988,1.6199,3.006378,5.157304,1.613284,2.213333,3.621826,1.94974,2.587632
80.23,4.894886,5.058473,2.351578,5.546929,3.539939,6.67464,2.227169,5.058847,4.471524,1.570873,4.352245,5.842289,10.62968,3.239187,3.549402,2.015875,6.703142,8.566448,6.316682,4.427204,1.097932,7.072982,4.432178,5.137067,3.306222,2.072751,7.753289,6.834524,6.181479,3.050557,4.094809,0.609323,1.742195,4.986398,2.942617,6.829754,3.787408,6.012634,5.134393,2.072751,2.712323,2.057684,1.626755,3.026997,5.147509,1.637378,2.227169,3.618459,1.98336,2.588675
80.235,4.896012,5.069898,2.349474,5.549175,3.531552,6.665053,2.22499,5.05825,4.480052,1.551343,4.365987,5.832305,10.61998,3.24785,3.51777,2.032035,6.692181,8.564677,6.303496,4.425544,1.100894,7.073527,4.424027,5.131034,3.308941,2.063781,7.732008,6.844573,6.17746,3.040715,4.087848,0.587838,1.744533,4.986447,2.960011,6.853046,3.784369,6.003519,5.135214,2.063781,2.711989,2.048867,1.622039,3.034374,5.179725,1.627773,2.22499,3.600255,1.974895,2.602383
80.24,4.899639,5.061275,2.332614,5.568997,3.530051,6.651536,2.211901,5.048495,4.513699,1.577291,4.375832,5.840268,10.6268,3.23329,3.512248,2.02643,6.69287,8.559714,6.305179,4.420061,1.07795,7.0837,4.415766,5.150944,3.289877,2.054829,7.730468,6.831261,6.184429,3.031901,4.086389,0.595065,1.734673,4.982478,2.938303,6.847964,3.786246,5.999157,5.123394,2.054829,2.728391,2.046984,1.610314,3.019806,5.188149,1.609309,2.211901,3.589834,1.94564,2.602708
80.245,4.897622,5.053261,2.328456,5.567441,3.539956,6.68189,2.219102,5.045846,4.511069,1.582755,4.366091,5.845469,10.63801,3.241396,3.538941,2.010616,6.697305,8.547985,6.310052,4.420444,1.081825,7.080396,4.422818,5.152172,3.288184,2.07033,7.741492,6.834901,6.180183,3.042429,4.102862,0.61504,1.737087,4.982435,2.936887,6.821593,3.779607,5.99049,5.124263,2.07033,2.722988,2.062068,1.609933,3.021886,5.162094,1.61951,2.219102,3.600356,1.956427,2.606844
80.25,4.904217,5.056575,2.345325,5.553055,3.538355,6.693144,2.232592,5.053044,4.47627,1.557805,4.378658,5.834956,10.64186,3.257873,3.539095,2.020509,6.688205,8.555976,6.3163,4.427688,1.101685,7.073344,4.418709,5.121066,3.314211,2.078335,7.735365,6.853909,6.188578,3.042144,4.101558,0.603678,1.75098,4.989303,2.961787,6.828389,3.777331,5.973507,5.131439,2.078335,2.697598,2.045863,1.617017,3.023948,5.175286,1.624921,2.232592,3.614681,1.969266,2.612719
80.255,4.912637,5.060072,2.342474,5.544357,3.527484,6.662341,2.228601,5.048633,4.469987,1.566218,4.3978,5.841606,10.64138,3.238164,3.518807,2.03477,6.691363,8.570536,6.317223,4.422566,1.084086,7.075678,4.418531,5.117781,3.325041,2.057919,7.732678,6.840546,6.203967,3.029251,4.086527,0.585909,1.757382,4.984614,2.952084,6.850456,3.791958,5.983297,5.124521,2.057919,2.705106,2.025647,1.619865,3.005785,5.208653,1.613616,2.228601,3.612095,1.956588,2.59745
80.26,4.901863,5.064082,2.318981,5.533294,3.535254,6.672422,2.224112,5.045679,4.485841,1.579932,4.382388,5.861696,10.63785,3.22542,3.519553,2.028446,6.710176,8.558657,6.301825,4.410729,1.059865,7.072505,4.437288,5.142648,3.3111,2.04814,7.73961,6.817734,6.190167,3.041048,4.090223,0.594997,1.751914,4.971038,2.937982,6.84496,3.801056,6.00589,5.122035,2.04814,2.72837,2.054327,1.620829,3.006399,5.195023,1.617931,2.224112,3.600499,1.96192,2.589754
80.265,4.893312,5.073839,2.317227,5.528585,3.550605,6.714903,2.229465,5.063105,4.48533,1.559443,4.370494,5.857015,10.63533,3.250615,3.525155,2.025949,6.705447,8.546452,6.291721,4.412065,1.07595,7.067335,4.436491,5.137232,3.30569,2.05963,7.728936,6.826972,6.177282,3.059997,4.095372,0.603451,1.739966,4.974864,2.961759,6.840809,3.796036,5.990129,5.13698,2.05963,2.719618,2.074413,1.620132,3.025853,5.172138,1.619123,2.229465,3.600117,1.968626,2.612695
80.27,4.908771,5.078202,2.326548,5.543196,3.543701,6.709381,2.228074,5.069826,4.477104,1.563035,4.387582,5.845571,10.64377,3.261071,3.51997,2.034371,6.6854,8.562655,6.304935,4.415798,1.096294,7.077659,4.416659,5.116382,3.3137,2.059398,7.719308,6.834466,6.196695,3.048177,4.081801,0.596598,1.732935,4.989771,2.96421,6.858793,3.794652,5.963063,5.143658,2.059398,2.711026,2.043333,1.613882,3.02154,5.181148,1.592556,2.228074,3.611321,1.938591,2.621792
80.275,4.919106,5.072265,2.311206,5.549688,3.529709,6.689925,2.222473,5.052143,4.468622,1.596279,4.384825,5.857893,10.65586,3.250605,3.525632,2.033592,6.693481,8.574557,6.310336,4.4081,1.094719,7.084693,4.426326,5.123168,3.322731,2.055354,7.738119,6.81994,6.199005,3.033912,4.077809,0.593654,1.742015,4.992471,2.928712,6.864351,3.793092,5.974552,5.137707,2.055354,2.729013,2.029725,1.611463,3.01355,5.18161,1.584067,2.222473,3.615779,1.926924,2.601232
80.28,4.906641,5.065542,2.292811,5.534905,3.532748,6.708328,2.220519,5.049125,4.453048,1.584491,4.364099,5.867868,10.65779,3.265517,3.529066,2.035197,6.712717,8.568039,6.290098,4.407999,1.096259,7.070583,4.44545,5.132448,3.332305,2.070733,7.749734,6.819229,6.16696,3.04296,4.085074,0.588052,1.752141,4.991163,2.924854,6.858877,3.781834,5.991321,5.139075,2.070733,2.730677,2.052348,1.614985,3.030421,5.175732,1.608057,2.220519,3.605505,1.96143,2.594812
